Date,Time,Master State,Alarm State,Venous,BP Out,DP In,DP Out,Sorb In,TMP,PUC TP1,PUC TP2,PUC TP3,PUC TP4
_AA_10/2/2015,2:56:14 PM,40080009E,40000404,1.518047,0.930073,96.090443,101.286915,92.200275,-119.964619,0.010281,0.00132,0.026787,0.027256
_AA_10/2/2015,2:56:14 PM,00C00009E,40000405,1.518047,0.935192,95.993553,101.148232,87.831886,-119.844273,0.010273,0.001331,0.026588,0.026539
_AA_10/2/2015,2:56:15 PM,00C00009E,40000405,1.518047,0.935192,95.868183,101.074062,83.858768,-119.744503,0.010273,0.001331,0.026588,0.026539
_AA_10/2/2015,2:56:15 PM,00800009E,40002007,1.518047,0.930073,95.765606,100.812904,80.143955,-119.565197,0.010319,0.001331,0.026573,0.025875
_AA_10/2/2015,2:56:16 PM,00000009E,40000008,1.518047,0.935192,95.506363,100.487381,72.973503,-119.270252,0.010387,0.001331,0.026508,0.025539
_AA_10/2/2015,2:56:17 PM,00000001E,40000000,1.518047,0.930073,95.657349,100.290833,69.52877,-119.114719,0.010353,0.001331,0.026516,0.024944
_AA_10/2/2015,2:56:17 PM,00000001E,40400000,1.518047,0.937752,95.190201,100.058903,63.393623,-118.896652,0.010403,0.001328,0.026463,0.025215
_AA_10/2/2015,2:56:18 PM,00000001E,40400000,1.518047,0.935192,94.987999,99.846355,60.575291,-118.690559,0.010422,0.001335,0.026474,0.024136
_AA_10/2/2015,2:56:19 PM,40080001E,40400000,1.518047,0.937752,94.942436,99.74654,57.665569,-118.616589,0.011005,0.001324,0.00729,0.023827
_AA_10/2/2015,2:56:19 PM,40080009E,40400001,1.518047,1.011951,3.554829,3.285915,54.756687,-24.655373,0.011005,0.001324,0.00729,0.023827
_AA_10/2/2015,2:56:20 PM,40080009E,40000002,2.022091,0.935192,1.605782,1.732071,52.065666,-22.690285,0.011951,0.001331,0.00732,0.023346
_AA_10/2/2015,2:56:20 PM,40080009E,40000003,1.518047,0.935192,1.594254,1.739964,49.542053,-22.940491,0.011284,0.001331,0.00729,0.023075
_AA_10/2/2015,2:56:21 PM,40080009E,40000104,1.518047,0.937752,1.611546,1.805756,44.490208,-22.980751,0.012024,0.001324,0.007351,0.022869
_AA_10/2/2015,2:56:22 PM,40080009E,40000404,1.518047,0.935192,1.608665,1.766277,42.181606,-22.960854,0.012741,0.001331,0.007309,0.022629
_AA_10/2/2015,2:56:22 PM,40080009E,40000404,1.518047,0.930073,1.597137,1.716286,39.893932,-22.932652,0.013065,0.001328,0.007244,0.022236
_AA_10/2/2015,2:56:23 PM,40080009E,40000404,1.518047,0.930073,1.542377,1.768909,37.680023,-22.931583,0.013607,0.001331,0.007244,0.021969
_AA_10/2/2015,2:56:23 PM,40080009E,40000404,6.359367,1.689327,1.594254,1.800488,33.995884,-20.173023,0.013783,0.001331,0.007256,0.02169
_AA_10/2/2015,2:56:24 PM,40080009E,40000404,5.637859,2.533749,1.579845,1.74786,32.2416,-18.632858,0.014492,0.001331,0.007339,0.021511
_AA_10/2/2015,2:56:25 PM,40080009E,40000404,9.118946,4.02169,1.600018,1.750488,29.085533,-17.604935,0.013771,0.001331,0.007259,0.021336
_AA_10/2/2015,2:56:25 PM,40080009E,40000404,10.149174,8.670883,1.611546,1.758385,27.549152,-14.774937,0.015831,0.001328,0.007317,0.021038
_AA_10/2/2015,2:56:26 PM,40080009E,40000404,10.289494,11.963131,1.571198,1.792595,25.994308,-13.055584,0.016384,0.004448,0.007301,0.021214
_AA_10/2/2015,2:56:27 PM,40080009E,40000404,14.459904,15.85281,1.579845,1.818909,23.053078,-13.055584,0.017136,0.005981,0.007267,0.020741
_AA_10/2/2015,2:56:27 PM,40080009E,40000404,16.543957,13.529087,1.620193,1.813648,21.574646,-5.831001,0.015827,0.001328,0.00729,0.020451
_AA_10/2/2015,2:56:28 PM,40080009E,40000404,14.459904,21.797527,1.585609,1.682083,20.1745,-3.413269,0.017834,0.003185,0.007286,0.020367
_AA_10/2/2015,2:56:28 PM,40080009E,40000404,22.789177,24.03709,1.611546,1.724178,18.812355,-0.75473,0.017254,0.001339,0.00729,0.020229
_AA_10/2/2015,2:56:29 PM,40080009E,40000404,27.315708,33.57346,1.588493,1.72681,16.347595,6.28693,0.019489,0.008823,0.00724,0.020111
_AA_10/2/2015,2:56:30 PM,40080009E,40000404,29.213364,37.651051,1.585609,1.737331,15.181866,9.270737,0.014137,0.023788,0.007275,0.01997
_AA_10/2/2015,2:56:30 PM,40080009E,40000404,28.429295,42.258266,1.594254,1.695236,13.985359,11.199036,0.018162,0.001877,0.007233,0.019863
_AA_10/2/2015,2:56:31 PM,40080009E,40000404,29.58643,35.309021,1.602901,1.66367,12.931843,8.314438,0.014309,0.025417,0.00732,0.019638
_AA_10/2/2015,2:56:32 PM,40080009E,40000404,30.196251,34.357342,1.597137,1.716286,11.975677,8.120083,0.014309,0.025417,0.00732,0.019638
_AA_10/2/2015,2:56:32 PM,40080009E,40000404,28.880104,38.462925,1.617313,1.758385,10.982506,9.483665,0.018391,0.003891,0.007309,0.019566
_AA_10/2/2015,2:56:33 PM,40080009E,40000404,29.706306,36.911648,1.605782,1.74786,10.113861,9.132156,0.014256,0.027882,0.00732,0.019398
_AA_10/2/2015,2:56:34 PM,40080009E,40000404,29.138725,40.557816,1.585609,1.739964,8.520176,10.685482,0.019814,0.011684,0.007221,0.019192
_AA_10/2/2015,2:56:34 PM,40080009E,40000404,29.935345,36.311443,1.602901,1.797859,7.744839,8.923012,0.014351,0.029686,0.007271,0.019154
_AA_10/2/2015,2:56:35 PM,40080009E,40000404,29.144058,38.214497,1.614429,1.787331,6.429893,8.923012,0.01836,0.00507,0.007298,0.019085
_AA_10/2/2015,2:56:36 PM,40080009E,40000404,30.057827,33.37077,1.585609,1.74786,5.751877,7.547562,0.019756,0.014149,0.007229,0.01902
_AA_10/2/2015,2:56:36 PM,40080009E,40000404,30.057827,33.37077,1.585609,1.74786,5.751877,7.547562,0.01437,0.03513,0.007259,0.01897
_AA_10/2/2015,2:56:37 PM,40080009E,40000404,29.146725,38.715984,1.585609,1.739964,4.59124,9.768566,0.019772,0.015888,0.007233,0.018826
_AA_10/2/2015,2:56:37 PM,40080009E,40000404,30.42514,40.885517,1.594254,1.739964,3.603607,11.48822,0.014297,0.035805,0.007236,0.018768
_AA_10/2/2015,2:56:38 PM,40080009E,40000404,29.181377,37.904423,1.591373,1.692608,3.001183,9.467716,0.019779,0.015316,0.00732,0.018688
_AA_10/2/2015,2:56:39 PM,40080009E,40000404,30.422478,38.533886,1.597137,1.655781,2.864399,10.351723,0.018642,0.007137,0.007282,0.018639
_AA_10/2/2015,2:56:39 PM,40080009E,40000404,29.378605,36.857109,1.608665,1.721546,2.864399,8.952751,0.019756,0.015949,0.007252,0.018528
_AA_10/2/2015,2:56:40 PM,40080009E,40000404,30.316029,36.280586,1.588493,1.647888,2.864399,9.180115,0.015255,0.011856,0.007252,0.018562
_AA_10/2/2015,2:56:41 PM,40080009E,40000404,32.675705,43.651852,1.597137,1.674191,2.864399,14.028114,0.016907,0.02795,0.007248,0.018494
_AA_10/2/2015,2:56:42 PM,40080009E,40000404,34.369312,47.053127,1.582729,1.674191,2.864399,16.58276,0.018627,0.001331,0.007275,0.018452
_AA_10/2/2015,2:56:42 PM,40080009E,40000404,36.151886,43.651852,1.594254,1.66367,2.864399,19.706646,0.018528,0.009525,0.007259,0.018452
_AA_10/2/2015,2:56:43 PM,40080009E,40000404,38.58176,56.763741,1.597137,1.626846,2.864399,23.560757,0.015984,0.03688,0.007305,0.018436
_AA_10/2/2015,2:56:44 PM,40080009E,40000404,41.07613,51.686714,1.594254,1.605804,2.864399,22.281391,0.022808,0.010777,0.007275,0.018429
_AA_10/2/2015,2:56:44 PM,40080009E,40000404,42.672535,59.276676,1.585609,1.605804,2.864399,26.878899,0.024464,0.010014,0.007259,0.018402
_AA_10/2/2015,2:56:45 PM,40080009E,40000404,45.216961,63.888939,1.565434,1.634735,2.864399,30.452866,0.017197,0.046585,0.007301,0.01836
_AA_10/2/2015,2:56:45 PM,40080009E,40000404,47.416012,50.337463,1.594254,1.645256,2.864399,24.756981,0.022625,0.001331,0.00724,0.018333
_AA_10/2/2015,2:56:46 PM,40080009E,40000404,52.317734,67.289032,1.591373,1.624214,2.864399,35.695587,0.019554,0.055054,0.007252,0.018284
_AA_10/2/2015,2:56:46 PM,40080009E,40000404,54.546452,73.769222,1.608665,1.587395,2.864399,40.059807,0.025967,0.001331,0.007305,0.018291
_AA_10/2/2015,2:56:47 PM,40080009E,40000404,59.914719,79.738354,1.600018,1.618954,2.864399,45.717049,0.020428,0.068817,0.007267,0.018276
_AA_10/2/2015,2:56:48 PM,40080009E,40000404,62.307343,72.18037,1.623077,1.597916,2.864399,43.133358,0.028351,0.001339,0.00729,0.018238
_AA_10/2/2015,2:56:48 PM,40080009E,40000404,65.633335,92.946262,1.591373,1.705761,2.864399,55.141232,0.029003,0.001621,0.007229,0.018269
_AA_10/2/2015,2:56:49 PM,40080009E,40000404,72.238686,101.846489,1.614429,1.661041,2.864399,62.90485,0.032345,0.009315,0.007271,0.018246
_AA_10/2/2015,2:56:49 PM,40080009E,40000404,71.714874,93.422226,1.631718,1.634735,2.864399,58.435322,0.030483,0.008293,0.007248,0.018261
_AA_10/2/2015,2:56:50 PM,40080009E,40000404,76.23933,100.013321,1.657658,1.579506,2.864399,64.007744,0.023178,0.042843,0.007187,0.018253
_AA_10/2/2015,2:56:51 PM,40080009E,40000404,78.838444,90.969646,1.640366,1.682083,2.864399,60.742821,0.025536,0.088032,0.007294,0.018257
_AA_10/2/2015,2:56:51 PM,40080009E,40000404,80.003807,119.644016,1.657658,1.72681,2.864399,75.631676,0.03072,0.014153,0.007301,0.018238
_AA_10/2/2015,2:56:52 PM,40080009E,40000404,81.506897,113.607922,1.660538,1.645256,2.864399,73.40451,0.031475,0.00182,0.007282,0.018204
_AA_10/2/2015,2:56:53 PM,40080009E,40000404,83.83252,114.583961,1.628838,1.668934,2.864399,75.059353,0.03159,0.001919,0.007278,0.018181
_AA_10/2/2015,2:56:53 PM,40080009E,40000404,83.288483,123.734959,1.68071,1.653145,2.864399,79.344791,0.031796,0.001896,0.007313,0.018196
_AA_10/2/2015,2:56:54 PM,40080009E,40000404,84.29406,127.614929,1.67495,1.666298,2.864399,79.945065,0.031876,0.001869,0.00729,0.018169
_AA_10/2/2015,2:56:55 PM,40080009E,40000404,83.992386,124.903435,1.67783,1.658409,2.864399,80.279789,0.031887,0.002403,0.007198,0.018158
_AA_10/2/2015,2:56:55 PM,40080009E,40000404,84.190922,129.642056,1.68071,1.676823,2.864399,79.945065,0.031956,0.002243,0.007259,0.018154
_AA_10/2/2015,2:56:56 PM,40080009E,40000404,84.943859,116.237011,1.67495,1.658409,2.864399,76.4277,0.032177,0.002193,0.007298,0.018162
_AA_10/2/2015,2:56:57 PM,40080009E,40000404,84.193504,118.773285,1.651894,1.624214,2.864399,77.345341,0.03212,0.00214,0.007275,0.018154
_AA_10/2/2015,2:56:57 PM,40080009E,40000404,85.230095,108.050892,1.631718,1.668934,2.864399,72.490166,0.032257,0.001873,0.007263,0.018154
_AA_10/2/2015,2:56:58 PM,40080009E,40000404,85.183678,106.851471,1.651894,1.705761,2.864399,71.838745,0.032413,0.002605,0.00729,0.018173
_AA_10/2/2015,2:56:59 PM,40080009E,40000404,85.441547,98.162655,1.666302,1.734703,2.864399,67.601597,0.032673,0.002392,0.00729,0.018181
_AA_10/2/2015,2:56:59 PM,40080009E,40000404,85.317768,89.614761,1.64325,1.637363,2.864399,63.325958,0.032665,0.014553,0.007267,0.018177
_AA_10/2/2015,2:57:00 PM,40080009E,40000404,84.907761,93.080624,1.666302,1.616322,2.864399,64.852879,0.03294,0.002483,0.00729,0.018177
_AA_10/2/2015,2:57:01 PM,40080009E,40000404,85.387398,86.579128,1.732578,1.584766,2.864399,61.824589,0.033134,0.01683,0.00724,0.018177
_AA_10/2/2015,2:57:01 PM,40080009E,40000404,85.137264,87.5812,1.640366,1.684715,2.864399,62.19669,0.032959,0.036888,0.00729,0.018166
_AA_10/2/2015,2:57:02 PM,40080009E,40000404,85.021221,97.966686,1.637486,1.692608,2.864399,67.328907,0.03352,0.041077,0.007244,0.018192
_AA_10/2/2015,2:57:02 PM,40080009E,40000404,85.627224,106.367283,1.706646,1.647888,2.864399,71.819984,0.033722,0.041679,0.007298,0.018185
_AA_10/2/2015,2:57:03 PM,40080009E,40000404,85.021221,108.587963,1.758518,1.616322,2.864399,72.673904,0.033573,0.038166,0.007282,0.018173
_AA_10/2/2015,2:57:04 PM,40080009E,40000404,85.627224,114.384598,1.672066,1.687344,2.864399,78.052448,0.033878,0.04295,0.007252,0.018166
_AA_10/2/2015,2:57:04 PM,40080009E,40000404,85.245567,118.550499,1.669186,1.724178,2.864399,77.701351,0.033794,0.040287,0.00732,0.018158
_AA_10/2/2015,2:57:05 PM,40080009E,40000404,84.343056,122.652554,1.689358,1.624214,2.864399,79.341019,0.033852,0.039352,0.00724,0.018181
_AA_10/2/2015,2:57:06 PM,40080009E,40000404,85.199146,129.630497,1.692238,1.650517,2.864399,83.243443,0.034153,0.040394,0.007221,0.0182
_AA_10/2/2015,2:57:06 PM,40080009E,40000404,85.057327,123.709618,1.663422,1.595284,2.864399,80.25412,0.034153,0.040394,0.007221,0.0182
_AA_10/2/2015,2:57:07 PM,40080009E,40000404,84.551918,124.972603,1.686474,1.645256,2.864399,80.596394,0.033939,0.041256,0.007267,0.018169
_AA_10/2/2015,2:57:07 PM,40080009E,40000404,84.719521,133.009487,1.68071,1.626846,2.864399,84.710724,0.034153,0.04089,0.00729,0.018177
_AA_10/2/2015,2:57:08 PM,40080009E,40000404,85.041847,123.923889,1.695122,1.724178,2.864399,80.273216,0.034267,0.034054,0.007298,0.018162
_AA_10/2/2015,2:57:09 PM,40080009E,40000404,84.38689,131.915428,1.71241,1.68998,2.864399,83.949963,0.034618,0.033058,0.007298,0.018147
_AA_10/2/2015,2:57:09 PM,40080009E,40000404,84.930969,126.109722,1.71241,1.597916,2.864399,81.366623,0.034557,0.030235,0.007309,0.018154
_AA_10/2/2015,2:57:10 PM,40080009E,40000404,84.103256,124.698254,1.71529,1.592655,2.864399,80.24678,0.034603,0.033592,0.007206,0.018169
_AA_10/2/2015,2:57:10 PM,40080009E,40000404,85.18626,123.071613,1.71241,1.5611,2.864399,79.99218,0.03508,0.024212,0.007328,0.018158
_AA_10/2/2015,2:57:11 PM,40080009E,40000404,84.198658,119.048931,1.672066,1.550579,2.864399,77.51247,0.034863,0.028687,0.007244,0.018185
_AA_10/2/2015,2:57:12 PM,40080009E,40000404,84.198658,119.048931,1.672066,1.550579,2.864399,77.51247,0.035015,0.023731,0.007252,0.018116
_AA_10/2/2015,2:57:12 PM,40080009E,40000404,84.979969,119.106365,1.692238,1.647888,2.864399,77.873104,0.035061,0.018726,0.00721,0.018147
_AA_10/2/2015,2:57:13 PM,40080009E,40000404,84.474564,108.743378,1.672066,1.597916,2.864399,72.47398,0.034962,0.022282,0.007275,0.018131
_AA_10/2/2015,2:57:14 PM,40080009E,40000404,84.869083,115.484825,1.729702,1.650517,2.864399,75.986843,0.034992,0.017643,0.007252,0.018124
_AA_10/2/2015,2:57:14 PM,40080009E,40000404,84.799461,100.200245,1.692238,1.642628,2.864399,68.33242,0.034962,0.019176,0.007271,0.01815
_AA_10/2/2015,2:57:15 PM,40080009E,40000404,84.363682,104.796494,1.686474,1.687344,2.864399,70.393177,0.035038,0.012669,0.007214,0.018169
_AA_10/2/2015,2:57:15 PM,40080009E,40000404,85.431236,89.01815,1.692238,1.650517,2.864399,63.053314,0.035145,0.004295,0.007309,0.018139
_AA_10/2/2015,2:57:16 PM,40080009E,40000404,85.183678,91.247463,1.666302,1.647888,2.864399,64.058475,0.034981,0.007259,0.007278,0.018139
_AA_10/2/2015,2:57:17 PM,40080009E,40000404,85.521492,90.022373,1.735462,1.639996,2.864399,63.584202,0.034809,0.005077,0.007267,0.018108
_AA_10/2/2015,2:57:17 PM,40080009E,40000404,85.173367,98.144421,1.738346,1.679451,2.864399,67.449993,0.034687,0.004482,0.007252,0.018124
_AA_10/2/2015,2:57:18 PM,40080009E,40000404,84.68084,85.718182,1.689358,1.650517,2.864399,61.029572,0.034599,0.001488,0.007267,0.018108
_AA_10/2/2015,2:57:19 PM,40080009E,40000404,85.191414,104.965401,1.70953,1.637363,2.864399,70.904961,0.034599,0.001488,0.007267,0.018108
_AA_10/2/2015,2:57:19 PM,40080009E,40000404,85.199146,110.37595,1.695122,1.697868,2.864399,73.591053,0.034389,0.001347,0.007278,0.01815
_AA_10/2/2015,2:57:20 PM,40080009E,40000404,84.902603,109.225719,1.666302,1.624214,2.864399,72.918903,0.034203,0.001534,0.007282,0.018101
_AA_10/2/2015,2:57:20 PM,40080009E,40000404,85.157894,109.225719,1.660538,1.621586,2.864399,77.046223,0.033897,0.001335,0.007233,0.018139
_AA_10/2/2015,2:57:21 PM,40080009E,40000404,84.889713,120.703739,1.695122,1.603176,2.864399,78.166977,0.034336,0.001808,0.007202,0.018093
_AA_10/2/2015,2:57:22 PM,40080009E,40000404,84.306957,123.274277,1.686474,1.587395,2.864399,79.653683,0.033489,0.001331,0.007263,0.018101
_AA_10/2/2015,2:57:23 PM,40080009E,40000404,85.088264,122.562767,1.706646,1.613693,2.864399,79.665344,0.033798,0.001335,0.007263,0.018093
_AA_10/2/2015,2:57:23 PM,40080009E,40000404,84.853615,123.096939,1.695122,1.684715,2.864399,79.785358,0.033398,0.001335,0.007275,0.018131
_AA_10/2/2015,2:57:24 PM,40080009E,40000404,84.876816,130.331539,1.721054,1.658409,2.864399,83.414444,0.032768,0.001339,0.00724,0.018116
_AA_10/2/2015,2:57:24 PM,40080009E,40000404,84.861343,123.776432,1.657658,1.600544,2.864399,80.189785,0.033291,0.001339,0.007233,0.01812
_AA_10/2/2015,2:57:25 PM,40080009E,40000404,84.513237,135.906715,1.746986,1.639996,2.864399,86.016483,0.032112,0.001335,0.007217,0.018101
_AA_10/2/2015,2:57:26 PM,40080009E,40000404,84.755627,122.797596,1.721054,1.600544,2.864399,79.61581,0.032116,0.001335,0.007244,0.018093
_AA_10/2/2015,2:57:26 PM,40080009E,40000404,84.159981,131.475273,1.689358,1.703129,2.864399,83.621384,0.031384,0.001339,0.007286,0.018063
_AA_10/2/2015,2:57:27 PM,40080009E,40000404,84.742733,117.549461,1.672066,1.658409,2.864399,76.980858,0.030869,0.001339,0.007286,0.018093
_AA_10/2/2015,2:57:28 PM,40080009E,40000404,84.68084,118.467823,1.657658,1.645256,2.864399,77.422874,0.031281,0.001335,0.007236,0.018093
_AA_10/2/2015,2:57:28 PM,40080009E,40000404,84.68084,118.467823,1.657658,1.645256,2.864399,77.422874,0.030785,0.001339,0.007275,0.018089
_AA_10/2/2015,2:57:29 PM,40080009E,40000404,85.018646,111.840282,1.683594,1.566357,2.864399,74.304489,0.030567,0.001343,0.007217,0.018108
_AA_10/2/2015,2:57:29 PM,40080009E,40000404,84.974808,109.074841,1.649014,1.532177,2.864399,72.934227,0.029911,0.001343,0.00724,0.018143
_AA_10/2/2015,2:57:30 PM,40080009E,40000404,84.242493,106.908569,1.672066,1.618954,2.864399,71.430019,0.029263,0.001347,0.007236,0.018116
_AA_10/2/2015,2:57:31 PM,40080009E,40000404,85.160473,97.937061,1.718174,1.645256,2.864399,67.36705,0.029911,0.001331,0.007236,0.018131
_AA_10/2/2015,2:57:31 PM,40080009E,40000404,84.649902,92.932598,1.686474,1.600544,2.864399,64.647739,0.02853,0.001427,0.007301,0.018116
_AA_10/2/2015,2:57:32 PM,40080009E,40000404,85.35387,85.182892,1.726818,1.674191,2.864399,61.067875,0.029076,0.002052,0.007198,0.018108
_AA_10/2/2015,2:57:33 PM,40080009E,40000404,84.758198,90.614426,1.657658,1.668934,2.864399,63.523014,0.027714,0.003643,0.007259,0.018177
_AA_10/2/2015,2:57:33 PM,40080009E,40000404,85.449284,90.081573,1.683594,1.674191,2.864399,63.586536,0.027035,0.008923,0.007202,0.01812
_AA_10/2/2015,2:57:34 PM,40080009E,40000404,84.879402,100.592365,1.695122,1.595284,2.864399,68.620922,0.027496,0.004837,0.00729,0.018108
_AA_10/2/2015,2:57:35 PM,40080009E,40000404,84.474564,95.706661,1.683594,1.666298,2.864399,65.915665,0.026371,0.015408,0.007275,0.018089
_AA_10/2/2015,2:57:35 PM,40080009E,40000404,85.273933,110.241001,1.70953,1.611065,2.864399,68.620922,0.026783,0.012436,0.007271,0.018124
_AA_10/2/2015,2:57:36 PM,40080009E,40000404,85.008327,114.888794,1.721054,1.661041,2.864399,75.757511,0.025799,0.025875,0.007168,0.018143
_AA_10/2/2015,2:57:36 PM,40080009E,40000404,85.026375,124.513847,1.689358,1.705761,2.864399,80.572552,0.026058,0.019821,0.007278,0.018139
_AA_10/2/2015,2:57:37 PM,40080009E,40000404,84.887131,120.305981,1.692238,1.771542,2.864399,78.364666,0.025799,0.02758,0.007248,0.018143
_AA_10/2/2015,2:57:38 PM,40080009E,40000404,84.471981,123.430893,1.718174,1.692608,2.864399,83.159428,0.02536,0.03577,0.007298,0.018124
_AA_10/2/2015,2:57:38 PM,40080009E,40000404,84.520973,130.15567,1.683594,1.674191,2.864399,83.159428,0.025528,0.029785,0.007336,0.018139
_AA_10/2/2015,2:57:39 PM,40080009E,40000404,84.51582,126.250481,1.695122,1.679451,2.864399,81.195862,0.025135,0.037701,0.007282,0.018124
_AA_10/2/2015,2:57:40 PM,40080009E,40000404,84.185764,131.266823,1.683594,1.655781,2.864399,83.556606,0.024956,0.044964,0.007229,0.018139
_AA_10/2/2015,2:57:40 PM,40080009E,40000404,84.879402,125.592953,1.695122,1.692608,2.864399,81.042313,0.025135,0.055103,0.007282,0.018169
_AA_10/2/2015,2:57:41 PM,40080009E,40000404,84.415257,126.684376,1.695122,1.626846,2.864399,81.388832,0.02459,0.055019,0.007217,0.018147
_AA_10/2/2015,2:57:41 PM,40080009E,40000404,83.731964,127.492516,1.700882,1.639996,2.864399,81.441799,0.024548,0.063236,0.007233,0.018112
_AA_10/2/2015,2:57:42 PM,40080009E,40000404,84.314693,122.127731,1.71529,1.68998,2.864399,79.018578,0.024582,0.064381,0.007278,0.018112
_AA_10/2/2015,2:57:43 PM,40080009E,40000404,83.633984,122.795292,1.67495,1.634735,2.864399,79.059795,0.024647,0.070621,0.007313,0.018097
_AA_10/2/2015,2:57:43 PM,40080009E,40000404,84.366264,127.049141,1.700882,1.674191,2.864399,81.520164,0.024452,0.066105,0.007263,0.018101
_AA_10/2/2015,2:57:44 PM,40080009E,40000404,83.804157,116.998672,1.698002,1.697868,2.864399,76.20348,0.024715,0.078648,0.00721,0.018108
_AA_10/2/2015,2:57:45 PM,40080009E,40000404,84.649902,109.554955,1.70953,1.66367,2.864399,72.915829,0.024593,0.073833,0.007259,0.018124
_AA_10/2/2015,2:57:45 PM,40080009E,40000404,84.211548,108.891956,1.695122,1.611065,2.864399,72.398659,0.024765,0.079823,0.007244,0.018085
_AA_10/2/2015,2:57:46 PM,40080009E,40000404,84.863926,102.147541,1.663422,1.634735,2.864399,69.356655,0.024967,0.085461,0.00729,0.018093
_AA_10/2/2015,2:57:47 PM,40080009E,40000404,84.497768,96.854801,1.721054,1.611065,2.864399,66.510223,0.025368,0.08997,0.007305,0.018093
_AA_10/2/2015,2:57:48 PM,40080009E,40000404,83.871193,97.14415,1.695122,1.655781,2.864399,66.332218,0.025063,0.091103,0.007233,0.018112
_AA_10/2/2015,2:57:48 PM,40080009E,40000404,84.678268,89.557827,1.683594,1.705761,2.864399,62.92337,0.02549,0.090572,0.007267,0.018093
_AA_10/2/2015,2:57:49 PM,40080009E,40000404,84.11615,82.136616,1.735462,1.661041,2.864399,58.928131,0.026165,0.09375,0.007256,0.018105
_AA_10/2/2015,2:57:50 PM,40080009E,40000404,84.861343,96.144028,1.67783,1.632107,2.864399,66.347717,0.026028,0.090916,0.00729,0.018093
_AA_10/2/2015,2:57:50 PM,40080009E,40000404,84.381737,89.605652,1.683594,1.671562,2.864399,62.787178,0.026493,0.092625,0.007275,0.018093
_AA_10/2/2015,2:57:51 PM,40080009E,40000404,84.461666,106.422089,1.738346,1.674191,2.864399,71.235607,0.026772,0.09304,0.007294,0.018105
_AA_10/2/2015,2:57:52 PM,40080009E,40000404,84.526131,115.475655,1.718174,1.650517,2.864399,75.816547,0.02734,0.088806,0.007324,0.018127
_AA_10/2/2015,2:57:52 PM,40080009E,40000404,83.920181,122.776871,1.732578,1.684715,2.864399,79.139877,0.02734,0.088806,0.007324,0.018127
_AA_10/2/2015,2:57:53 PM,40080009E,40000404,83.920181,122.776871,1.732578,1.684715,2.864399,79.139877,0.027004,0.090649,0.007252,0.018105
_AA_10/2/2015,2:57:53 PM,40080009E,40000404,84.397202,122.898903,1.732578,1.639996,2.864399,79.461765,0.027637,0.088039,0.007275,0.018112
_AA_10/2/2015,2:57:54 PM,40080009E,40000404,83.71133,126.082039,1.735462,1.661041,2.864399,80.698433,0.027626,0.086838,0.007286,0.01807
_AA_10/2/2015,2:57:55 PM,40080009E,40000404,84.536446,131.10704,1.726818,1.687344,2.864399,83.614662,0.028233,0.080887,0.00729,0.018089
_AA_10/2/2015,2:57:56 PM,40080009E,40000404,83.592731,127.984539,1.71241,1.687344,2.864399,81.600594,0.02866,0.076126,0.007271,0.018093
_AA_10/2/2015,2:57:56 PM,40080009E,40000404,84.074886,137.241478,1.74411,1.647888,2.864399,86.462181,0.028259,0.070461,0.007275,0.018097
_AA_10/2/2015,2:57:57 PM,40080009E,40000404,84.074886,137.241478,1.74411,1.647888,2.864399,80.806656,0.028782,0.075512,0.007324,0.018085
_AA_10/2/2015,2:57:57 PM,40080009E,40000404,84.30954,125.680607,1.732578,1.590027,2.864399,82.497765,0.029808,0.060268,0.007236,0.01807
_AA_10/2/2015,2:57:58 PM,40080009E,40000404,84.118725,125.265453,1.70953,1.629475,2.864399,80.522587,0.029797,0.057911,0.007259,0.018101
_AA_10/2/2015,2:57:59 PM,40080009E,40000404,84.118725,125.265453,1.70953,1.629475,2.864399,80.522587,0.030323,0.048775,0.007248,0.018108
_AA_10/2/2015,2:57:59 PM,40080009E,40000404,84.484879,119.93589,1.683594,1.721546,2.864399,78.007812,0.030376,0.047398,0.007298,0.01812
_AA_10/2/2015,2:58:00 PM,40080009E,40000404,83.566944,113.633118,1.686474,1.684715,2.864399,74.414436,0.030521,0.044998,0.007294,0.018093
_AA_10/2/2015,2:58:01 PM,40080009E,40000404,84.554493,115.156986,1.700882,1.674191,2.864399,75.668201,0.03083,0.03627,0.007298,0.018082
_AA_10/2/2015,2:58:02 PM,40080009E,40000404,84.590595,105.709637,1.706646,1.724178,2.864399,71.084782,0.031143,0.022751,0.007278,0.018116
_AA_10/2/2015,2:58:02 PM,40080009E,40000404,84.025902,106.515724,1.666302,1.705761,2.864399,71.084782,0.03101,0.033714,0.00729,0.018101
_AA_10/2/2015,2:58:03 PM,40080009E,40000404,84.933552,96.98011,1.721054,1.705761,2.864399,66.736843,0.031456,0.013302,0.007275,0.018108
_AA_10/2/2015,2:58:04 PM,40080009E,40000404,84.376575,93.668186,1.68071,1.721546,2.864399,64.821251,0.03133,0.006207,0.007256,0.018085
_AA_10/2/2015,2:58:04 PM,40080009E,40000404,85.00317,86.075783,1.686474,1.763649,2.864399,61.314415,0.031487,0.013271,0.007236,0.018085
_AA_10/2/2015,2:58:05 PM,40080009E,40000404,84.569965,93.517872,1.721054,1.782066,2.864399,64.792358,0.031521,0.005295,0.007301,0.018078
